ts_utc,poll,ref_head,blxr_head,head_lag,from_block,to_block,range,near_head_dist,blxr_status,blxr_ms,blxr_bytes,blxr_nlogs,blxr_nbets,parity,parity_ms,parity_ok,parity_diff_n
2026-06-09T09:43:41Z,2317,103201319,103201319,0,103201299,103201316,18,20,ok,23.5,670,1,1,,,,
2026-06-09T09:43:49Z,2318,103201336,103201337,1,103201317,103201333,17,19,ok,21.8,37,0,0,,,,
2026-06-09T09:43:57Z,2319,103201354,103201355,1,103201334,103201351,18,20,ok,12.4,37,0,0,,,,
2026-06-09T09:44:06Z,2320,103201372,103201372,0,103201352,103201369,18,20,ok,10.4,672,1,1,ok,575.5,True,0
2026-06-09T09:44:13Z,2321,103201390,103201390,0,103201370,103201387,18,20,ok,26.3,37,0,0,,,,
2026-06-09T09:44:21Z,2322,103201407,103201408,1,103201388,103201404,17,19,ok,44.7,37,0,0,,,,
2026-06-09T09:44:29Z,2323,103201425,103201426,1,103201405,103201422,18,20,ok,14.0,37,0,0,,,,
2026-06-09T09:44:37Z,2324,103201443,103201443,0,103201423,103201440,18,20,ok,25.2,37,0,0,,,,
2026-06-09T09:44:45Z,2325,103201461,103201461,0,103201441,103201458,18,20,ok,24.1,37,0,0,,,,
2026-06-09T09:44:53Z,2326,103201478,103201479,1,103201459,103201475,17,19,ok,26.1,37,0,0,,,,
2026-06-09T09:45:01Z,2327,103201496,103201497,1,103201476,103201493,18,20,ok,27.4,672,1,1,,,,
2026-06-09T09:45:10Z,2328,103201514,103201514,0,103201494,103201511,18,20,ok,12.7,37,0,0,ok,630.0,True,0
2026-06-09T09:45:17Z,2329,103201532,103201532,0,103201512,103201529,18,20,ok,10.7,37,0,0,,,,
2026-06-09T09:45:25Z,2330,103201550,103201550,0,103201530,103201547,18,20,ok,16.1,37,0,0,,,,
2026-06-09T09:45:33Z,2331,103201567,103201568,1,103201548,103201564,17,19,ok,41.7,37,0,0,,,,
2026-06-09T09:45:41Z,2332,103201585,103201586,1,103201565,103201582,18,20,ok,23.0,669,1,1,,,,
2026-06-09T09:45:49Z,2333,103201603,103201603,0,103201583,103201600,18,20,ok,29.4,37,0,0,,,,
2026-06-09T09:45:57Z,2334,103201621,103201621,0,103201601,103201618,18,20,ok,71.6,37,0,0,,,,
2026-06-09T09:46:05Z,2335,103201638,103201639,1,103201619,103201635,17,19,ok,74.8,37,0,0,,,,
2026-06-09T09:46:14Z,2336,103201656,103201657,1,103201636,103201653,18,20,ok,65.5,671,1,1,ok,599.9,True,0
2026-06-09T09:46:21Z,2337,103201674,103201675,1,103201654,103201671,18,20,ok,26.8,37,0,0,,,,
2026-06-09T09:46:29Z,2338,103201692,103201692,0,103201672,103201689,18,20,ok,10.6,37,0,0,,,,
2026-06-09T09:46:37Z,2339,103201709,103201710,1,103201690,103201706,17,19,ok,11.9,1306,2,2,,,,
2026-06-09T09:46:45Z,2340,103201727,103201728,1,103201707,103201724,18,20,ok,15.6,37,0,0,,,,
2026-06-09T09:46:53Z,2341,103201744,103201746,2,103201725,103201741,17,19,ok,17.0,1307,2,2,,,,
2026-06-09T09:47:02Z,2342,103201763,103201763,0,103201742,103201760,19,21,ok,88.2,1943,3,3,,,,
2026-06-09T09:47:09Z,2343,103201781,103201781,0,103201761,103201778,18,20,ok,46.0,3213,5,5,,,,
2026-06-09T09:47:18Z,2344,103201798,103201799,1,103201779,103201795,17,19,ok,19.5,9564,15,15,ok,591.6,True,0
2026-06-09T09:47:25Z,2345,103201816,103201817,1,103201796,103201813,18,20,ok,12.7,37,0,0,,,,
2026-06-09T09:47:33Z,2346,103201834,103201834,0,103201814,103201831,18,20,ok,45.9,37,0,0,,,,
2026-06-09T09:47:41Z,2347,103201852,103201852,0,103201832,103201849,18,20,ok,13.9,671,1,1,,,,
2026-06-09T09:47:49Z,2348,103201870,103201870,0,103201850,103201867,18,20,ok,27.1,672,1,1,,,,
2026-06-09T09:47:57Z,2349,103201887,103201888,1,103201868,103201884,17,19,ok,10.1,37,0,0,,,,
2026-06-09T09:48:05Z,2350,103201905,103201906,1,103201885,103201902,18,20,ok,11.1,672,1,1,,,,
2026-06-09T09:48:13Z,2351,103201923,103201923,0,103201903,103201920,18,20,ok,18.7,671,1,1,,,,
2026-06-09T09:48:22Z,2352,103201941,103201941,0,103201921,103201938,18,20,ok,13.3,37,0,0,ok,494.0,True,0
2026-06-09T09:48:29Z,2353,103201958,103201959,1,103201939,103201955,17,19,ok,11.1,37,0,0,,,,
2026-06-09T09:48:37Z,2354,103201976,103201976,0,103201956,103201973,18,20,ok,22.2,671,1,1,,,,
2026-06-09T09:48:45Z,2355,103201993,103201994,1,103201974,103201990,17,19,ok,28.0,37,0,0,,,,
2026-06-09T09:48:53Z,2356,103202009,103202009,0,103201991,103202006,16,18,ok,32.4,671,1,1,,,,
2026-06-09T09:49:02Z,2357,103202029,103202029,0,103202007,103202026,20,22,ok,141.1,37,0,0,,,,
2026-06-09T09:49:09Z,2358,103202047,103202047,0,103202027,103202044,18,20,ok,44.6,37,0,0,,,,
2026-06-09T09:49:17Z,2359,103202064,103202065,1,103202045,103202061,17,19,ok,9.5,37,0,0,,,,
2026-06-09T09:49:26Z,2360,103202082,103202083,1,103202062,103202079,18,20,ok,11.4,37,0,0,ok,501.7,True,0
2026-06-09T09:49:33Z,2361,103202100,103202101,1,103202080,103202097,18,20,ok,15.0,37,0,0,,,,
2026-06-09T09:49:41Z,2362,103202117,103202118,1,103202098,103202114,17,19,ok,35.1,37,0,0,,,,
2026-06-09T09:49:49Z,2363,103202136,103202136,0,103202115,103202133,19,21,ok,12.0,37,0,0,,,,
2026-06-09T09:49:57Z,2364,103202153,103202154,1,103202134,103202150,17,19,ok,21.0,37,0,0,,,,
2026-06-09T09:50:05Z,2365,103202171,103202172,1,103202151,103202168,18,20,ok,28.8,37,0,0,,,,
2026-06-09T09:50:13Z,2366,103202189,103202189,0,103202169,103202186,18,20,ok,13.2,37,0,0,,,,
2026-06-09T09:50:21Z,2367,103202207,103202207,0,103202187,103202204,18,20,ok,31.4,37,0,0,,,,
2026-06-09T09:50:30Z,2368,103202225,103202225,0,103202205,103202222,18,20,ok,10.3,672,1,1,ok,692.7,True,0
2026-06-09T09:50:37Z,2369,103202242,103202243,1,103202223,103202239,17,19,ok,13.4,37,0,0,,,,
2026-06-09T09:50:45Z,2370,103202259,103202260,1,103202240,103202256,17,19,ok,12.5,37,0,0,,,,
2026-06-09T09:50:53Z,2371,103202278,103202278,0,103202257,103202275,19,21,ok,27.0,672,1,1,,,,
2026-06-09T09:51:01Z,2372,103202295,103202296,1,103202276,103202292,17,19,ok,18.8,671,1,1,,,,
2026-06-09T09:51:09Z,2373,103202313,103202314,1,103202293,103202310,18,20,ok,11.6,37,0,0,,,,
2026-06-09T09:51:17Z,2374,103202331,103202331,0,103202311,103202328,18,20,ok,18.0,37,0,0,,,,
2026-06-09T09:51:25Z,2375,103202347,103202349,2,103202329,103202344,16,18,ok,14.9,672,1,1,,,,
2026-06-09T09:51:34Z,2376,103202366,103202367,1,103202345,103202363,19,21,ok,11.7,671,1,1,ok,581.8,True,0
2026-06-09T09:51:41Z,2377,103202384,103202385,1,103202364,103202381,18,20,ok,14.0,37,0,0,,,,
2026-06-09T09:51:49Z,2378,103202402,103202402,0,103202382,103202399,18,20,ok,22.8,37,0,0,,,,
2026-06-09T09:51:57Z,2379,103202420,103202420,0,103202400,103202417,18,20,ok,82.0,1305,2,2,,,,
2026-06-09T09:52:05Z,2380,103202437,103202438,1,103202418,103202434,17,19,ok,48.5,671,1,1,,,,
2026-06-09T09:52:13Z,2381,103202455,103202456,1,103202435,103202452,18,20,ok,106.2,5752,9,9,,,,
2026-06-09T09:52:21Z,2382,103202473,103202473,0,103202453,103202470,18,20,ok,109.0,9568,15,15,,,,
2026-06-09T09:52:29Z,2383,103202491,103202491,0,103202471,103202488,18,20,ok,32.3,37,0,0,,,,
2026-06-09T09:52:38Z,2384,103202508,103202509,1,103202489,103202505,17,19,ok,10.1,37,0,0,ok,502.6,True,0
2026-06-09T09:52:45Z,2385,103202526,103202527,1,103202506,103202523,18,20,ok,25.0,672,1,1,,,,
2026-06-09T09:52:53Z,2386,103202544,103202545,1,103202524,103202541,18,20,ok,45.2,37,0,0,,,,
2026-06-09T09:53:01Z,2387,103202562,103202562,0,103202542,103202559,18,20,ok,19.7,671,1,1,,,,
2026-06-09T09:53:09Z,2388,103202579,103202580,1,103202560,103202576,17,19,ok,25.1,671,1,1,,,,
2026-06-09T09:53:17Z,2389,103202597,103202598,1,103202577,103202594,18,20,ok,20.9,37,0,0,,,,
2026-06-09T09:53:25Z,2390,103202615,103202615,0,103202595,103202612,18,20,ok,11.9,671,1,1,,,,
2026-06-09T09:53:33Z,2391,103202633,103202633,0,103202613,103202630,18,20,ok,11.7,37,0,0,,,,
2026-06-09T09:53:42Z,2392,103202650,103202651,1,103202631,103202647,17,19,ok,11.3,37,0,0,ok,516.6,True,0
2026-06-09T09:53:49Z,2393,103202668,103202668,0,103202648,103202665,18,20,ok,11.0,37,0,0,,,,
2026-06-09T09:53:57Z,2394,103202685,103202686,1,103202666,103202682,17,19,ok,9.5,37,0,0,,,,
2026-06-09T09:54:05Z,2395,103202703,103202704,1,103202683,103202700,18,20,ok,14.9,37,0,0,,,,
2026-06-09T09:54:13Z,2396,103202721,103202722,1,103202701,103202718,18,20,ok,46.5,37,0,0,,,,
2026-06-09T09:54:21Z,2397,103202739,103202739,0,103202719,103202736,18,20,ok,9.7,37,0,0,,,,
2026-06-09T09:54:29Z,2398,103202757,103202757,0,103202737,103202754,18,20,ok,11.7,37,0,0,,,,
2026-06-09T09:54:37Z,2399,103202775,103202775,0,103202755,103202772,18,20,ok,9.5,37,0,0,,,,
2026-06-09T09:54:46Z,2400,103202792,103202793,1,103202773,103202789,17,19,ok,11.8,672,1,1,ok,522.5,True,0
2026-06-09T09:54:53Z,2401,103202810,103202810,0,103202790,103202807,18,20,ok,11.9,37,0,0,,,,
2026-06-09T09:55:02Z,2402,103202828,103202828,0,103202808,103202825,18,20,ok,77.5,37,0,0,,,,
2026-06-09T09:55:09Z,2403,103202845,103202846,1,103202826,103202842,17,19,ok,18.7,37,0,0,,,,
2026-06-09T09:55:17Z,2404,103202863,103202863,0,103202843,103202860,18,20,ok,99.4,37,0,0,,,,
2026-06-09T09:55:25Z,2405,103202881,103202881,0,103202861,103202878,18,20,ok,13.5,37,0,0,,,,
2026-06-09T09:55:33Z,2406,103202899,103202899,0,103202879,103202896,18,20,ok,21.0,37,0,0,,,,
2026-06-09T09:55:41Z,2407,103202916,103202917,1,103202897,103202913,17,19,ok,22.4,671,1,1,,,,
2026-06-09T09:55:50Z,2408,103202934,103202935,1,103202914,103202931,18,20,ok,12.9,37,0,0,ok,596.5,True,0
2026-06-09T09:55:57Z,2409,103202952,103202953,1,103202932,103202949,18,20,ok,11.0,37,0,0,,,,
2026-06-09T09:56:05Z,2410,103202969,103202970,1,103202950,103202966,17,19,ok,39.6,37,0,0,,,,
2026-06-09T09:56:13Z,2411,103202987,103202988,1,103202967,103202984,18,20,ok,15.2,671,1,1,,,,
2026-06-09T09:56:21Z,2412,103203005,103203006,1,103202985,103203002,18,20,ok,20.3,37,0,0,,,,
2026-06-09T09:56:29Z,2413,103203023,103203024,1,103203003,103203020,18,20,ok,12.3,37,0,0,,,,
2026-06-09T09:56:37Z,2414,103203041,103203041,0,103203021,103203038,18,20,ok,66.0,1941,3,3,,,,
2026-06-09T09:56:45Z,2415,103203059,103203059,0,103203039,103203056,18,20,ok,43.5,1307,2,2,,,,
2026-06-09T09:56:54Z,2416,103203076,103203077,1,103203057,103203073,17,19,ok,44.5,1941,3,3,ok,585.5,True,0
2026-06-09T09:57:01Z,2417,103203094,103203095,1,103203074,103203091,18,20,ok,121.2,37,0,0,,,,
2026-06-09T09:57:09Z,2418,103203112,103203112,0,103203092,103203109,18,20,ok,13.8,1307,2,2,,,,
2026-06-09T09:57:17Z,2419,103203129,103203130,1,103203110,103203126,17,19,ok,12.7,671,1,1,,,,
2026-06-09T09:57:25Z,2420,103203147,103203148,1,103203127,103203144,18,20,ok,30.5,3214,5,5,,,,
2026-06-09T09:57:33Z,2421,103203165,103203166,1,103203145,103203162,18,20,ok,16.5,37,0,0,,,,
2026-06-09T09:57:41Z,2422,103203183,103203183,0,103203163,103203180,18,20,ok,33.0,37,0,0,,,,
2026-06-09T09:57:49Z,2423,103203200,103203201,1,103203181,103203197,17,19,ok,56.0,37,0,0,,,,
2026-06-09T09:57:58Z,2424,103203218,103203219,1,103203198,103203215,18,20,ok,48.9,37,0,0,ok,675.9,True,0
2026-06-09T09:58:05Z,2425,103203235,103203237,2,103203216,103203232,17,19,ok,73.2,37,0,0,,,,
2026-06-09T09:58:13Z,2426,103203254,103203254,0,103203233,103203251,19,21,ok,25.5,37,0,0,,,,
2026-06-09T09:58:21Z,2427,103203271,103203272,1,103203252,103203268,17,19,ok,18.5,37,0,0,,,,
2026-06-09T09:58:29Z,2428,103203289,103203290,1,103203269,103203286,18,20,ok,17.4,671,1,1,,,,
2026-06-09T09:58:37Z,2429,103203307,103203307,0,103203287,103203304,18,20,ok,13.6,1306,2,2,,,,
2026-06-09T09:58:45Z,2430,103203325,103203325,0,103203305,103203322,18,20,ok,17.7,37,0,0,,,,
2026-06-09T09:58:53Z,2431,103203342,103203343,1,103203323,103203339,17,19,ok,16.7,37,0,0,,,,
2026-06-09T09:59:02Z,2432,103203360,103203361,1,103203340,103203357,18,20,ok,14.7,37,0,0,ok,832.8,True,0
2026-06-09T09:59:10Z,2433,103203378,103203378,0,103203358,103203375,18,20,ok,229.5,37,0,0,,,,
2026-06-09T09:59:17Z,2434,103203395,103203396,1,103203376,103203392,17,19,ok,112.8,670,1,1,,,,
2026-06-09T09:59:25Z,2435,103203413,103203414,1,103203393,103203410,18,20,ok,121.3,37,0,0,,,,
2026-06-09T09:59:33Z,2436,103203431,103203432,1,103203411,103203428,18,20,ok,129.5,37,0,0,,,,
2026-06-09T09:59:42Z,2437,103203449,103203449,0,103203429,103203446,18,20,ok,262.1,37,0,0,,,,
2026-06-09T09:59:49Z,2438,103203467,103203467,0,103203447,103203464,18,20,ok,97.7,37,0,0,,,,
2026-06-09T09:59:57Z,2439,103203485,103203485,0,103203465,103203482,18,20,ok,16.3,37,0,0,,,,
2026-06-09T10:00:06Z,2440,103203503,103203503,0,103203483,103203500,18,20,ok,33.8,37,0,0,ok,800.3,True,0
2026-06-09T10:00:13Z,2441,103203521,103203521,0,103203501,103203518,18,20,ok,24.6,37,0,0,,,,
2026-06-09T10:00:21Z,2442,103203538,103203538,0,103203519,103203535,17,19,ok,22.7,37,0,0,,,,
2026-06-09T10:00:29Z,2443,103203556,103203556,0,103203536,103203553,18,20,ok,73.4,672,1,1,,,,
2026-06-09T10:00:37Z,2444,103203574,103203574,0,103203554,103203571,18,20,ok,67.8,672,1,1,,,,
2026-06-09T10:00:45Z,2445,103203591,103203592,1,103203572,103203588,17,19,ok,12.9,37,0,0,,,,
2026-06-09T10:00:53Z,2446,103203609,103203610,1,103203589,103203606,18,20,ok,26.7,672,1,1,,,,
2026-06-09T10:01:01Z,2447,103203626,103203627,1,103203607,103203623,17,19,ok,20.4,37,0,0,,,,
2026-06-09T10:01:10Z,2448,103203644,103203645,1,103203624,103203641,18,20,ok,15.5,37,0,0,ok,850.9,True,0
2026-06-09T10:01:17Z,2449,103203662,103203662,0,103203642,103203659,18,20,ok,12.6,37,0,0,,,,
2026-06-09T10:01:25Z,2450,103203680,103203680,0,103203660,103203677,18,20,ok,17.8,37,0,0,,,,
2026-06-09T10:01:33Z,2451,103203698,103203698,0,103203678,103203695,18,20,ok,36.6,671,1,1,,,,
2026-06-09T10:01:41Z,2452,103203716,103203716,0,103203696,103203713,18,20,ok,36.7,670,1,1,,,,
2026-06-09T10:01:49Z,2453,103203733,103203734,1,103203714,103203730,17,19,ok,63.7,671,1,1,,,,
2026-06-09T10:01:57Z,2454,103203751,103203752,1,103203731,103203748,18,20,ok,14.5,671,1,1,,,,
2026-06-09T10:02:05Z,2455,103203769,103203769,0,103203749,103203766,18,20,ok,16.8,1306,2,2,,,,
2026-06-09T10:02:14Z,2456,103203787,103203787,0,103203767,103203784,18,20,ok,13.9,37,0,0,ok,750.0,True,0
2026-06-09T10:02:21Z,2457,103203805,103203805,0,103203785,103203802,18,20,ok,19.7,1307,2,2,,,,
2026-06-09T10:02:29Z,2458,103203822,103203823,1,103203803,103203819,17,19,ok,18.6,3851,6,6,,,,
2026-06-09T10:02:37Z,2459,103203840,103203840,0,103203820,103203837,18,20,ok,60.4,4484,7,7,,,,
2026-06-09T10:02:45Z,2460,103203858,103203858,0,103203838,103203855,18,20,ok,53.4,37,0,0,,,,
2026-06-09T10:02:53Z,2461,103203876,103203876,0,103203856,103203873,18,20,ok,27.3,37,0,0,,,,
2026-06-09T10:03:01Z,2462,103203893,103203894,1,103203874,103203890,17,19,ok,49.6,672,1,1,,,,
2026-06-09T10:03:09Z,2463,103203911,103203912,1,103203891,103203908,18,20,ok,100.3,37,0,0,,,,
2026-06-09T10:03:18Z,2464,103203929,103203929,0,103203909,103203926,18,20,ok,15.0,37,0,0,ok,627.8,True,0
2026-06-09T10:03:25Z,2465,103203947,103203947,0,103203927,103203944,18,20,ok,15.3,37,0,0,,,,
2026-06-09T10:03:33Z,2466,103203964,103203965,1,103203945,103203961,17,19,ok,37.1,37,0,0,,,,
2026-06-09T10:03:41Z,2467,103203982,103203983,1,103203962,103203979,18,20,ok,41.3,37,0,0,,,,
2026-06-09T10:03:49Z,2468,103204000,103204000,0,103203980,103203997,18,20,ok,50.8,672,1,1,,,,
2026-06-09T10:03:57Z,2469,103204017,103204018,1,103203998,103204014,17,19,ok,27.1,671,1,1,,,,
2026-06-09T10:04:05Z,2470,103204035,103204036,1,103204015,103204032,18,20,ok,31.5,671,1,1,,,,
2026-06-09T10:04:13Z,2471,103204053,103204054,1,103204033,103204050,18,20,ok,16.3,671,1,1,,,,
2026-06-09T10:04:22Z,2472,103204071,103204071,0,103204051,103204068,18,20,ok,60.2,37,0,0,ok,663.0,True,0
2026-06-09T10:04:29Z,2473,103204087,103204089,2,103204069,103204084,16,18,ok,17.7,37,0,0,,,,
2026-06-09T10:04:37Z,2474,103204106,103204107,1,103204085,103204103,19,21,ok,33.8,37,0,0,,,,
2026-06-09T10:04:45Z,2475,103204124,103204125,1,103204104,103204121,18,20,ok,13.2,37,0,0,,,,
2026-06-09T10:04:53Z,2476,103204142,103204142,0,103204122,103204139,18,20,ok,23.0,37,0,0,,,,
2026-06-09T10:05:01Z,2477,103204160,103204160,0,103204140,103204157,18,20,ok,18.0,37,0,0,,,,
2026-06-09T10:05:09Z,2478,103204178,103204178,0,103204158,103204175,18,20,ok,12.2,37,0,0,,,,
2026-06-09T10:05:17Z,2479,103204195,103204196,1,103204176,103204192,17,19,ok,19.8,37,0,0,,,,
2026-06-09T10:05:26Z,2480,103204213,103204214,1,103204193,103204210,18,20,ok,42.4,672,1,1,ok,701.0,True,0
2026-06-09T10:05:33Z,2481,103204231,103204231,0,103204211,103204228,18,20,ok,20.9,37,0,0,,,,
2026-06-09T10:05:41Z,2482,103204249,103204249,0,103204229,103204246,18,20,ok,12.3,37,0,0,,,,
2026-06-09T10:05:49Z,2483,103204266,103204267,1,103204247,103204263,17,19,ok,10.6,37,0,0,,,,
2026-06-09T10:05:57Z,2484,103204284,103204284,0,103204264,103204281,18,20,ok,15.0,37,0,0,,,,
2026-06-09T10:06:06Z,2485,103204301,103204302,1,103204282,103204298,17,19,ok,61.3,37,0,0,,,,
2026-06-09T10:06:13Z,2486,103204319,103204319,0,103204299,103204316,18,20,ok,12.9,37,0,0,,,,
2026-06-09T10:06:21Z,2487,103204336,103204337,1,103204317,103204333,17,19,ok,12.1,37,0,0,,,,
2026-06-09T10:06:30Z,2488,103204354,103204354,0,103204334,103204351,18,20,ok,35.2,37,0,0,ok,593.1,True,0
2026-06-09T10:06:37Z,2489,103204372,103204372,0,103204352,103204369,18,20,ok,10.8,37,0,0,,,,
2026-06-09T10:06:45Z,2490,103204389,103204390,1,103204370,103204386,17,19,ok,14.9,672,1,1,,,,
2026-06-09T10:06:53Z,2491,103204407,103204408,1,103204387,103204404,18,20,ok,14.7,37,0,0,,,,
2026-06-09T10:07:02Z,2492,103204425,103204426,1,103204405,103204422,18,20,ok,59.6,672,1,1,,,,
2026-06-09T10:07:09Z,2493,103204443,103204443,0,103204423,103204440,18,20,ok,15.1,671,1,1,,,,
2026-06-09T10:07:17Z,2494,103204459,103204461,2,103204441,103204456,16,18,ok,14.9,672,1,1,,,,
2026-06-09T10:07:25Z,2495,103204479,103204479,0,103204457,103204476,20,22,ok,33.8,2579,4,4,,,,
2026-06-09T10:07:34Z,2496,103204496,103204496,0,103204477,103204493,17,19,ok,18.5,4486,7,7,ok,641.4,True,0
2026-06-09T10:07:41Z,2497,103204514,103204514,0,103204494,103204511,18,20,ok,16.7,8929,14,14,,,,
2026-06-09T10:07:49Z,2498,103204531,103204532,1,103204512,103204528,17,19,ok,11.0,37,0,0,,,,
2026-06-09T10:07:57Z,2499,103204549,103204550,1,103204529,103204546,18,20,ok,14.4,672,1,1,,,,
2026-06-09T10:08:05Z,2500,103204567,103204568,1,103204547,103204564,18,20,ok,12.6,37,0,0,,,,
2026-06-09T10:08:13Z,2501,103204585,103204585,0,103204565,103204582,18,20,ok,14.5,37,0,0,,,,
2026-06-09T10:08:21Z,2502,103204602,103204603,1,103204583,103204599,17,19,ok,26.7,37,0,0,,,,
2026-06-09T10:08:29Z,2503,103204620,103204621,1,103204600,103204617,18,20,ok,13.4,672,1,1,,,,
2026-06-09T10:08:38Z,2504,103204638,103204639,1,103204618,103204635,18,20,ok,13.1,37,0,0,ok,610.7,True,0
2026-06-09T10:08:45Z,2505,103204656,103204656,0,103204636,103204653,18,20,ok,11.4,37,0,0,,,,
2026-06-09T10:08:53Z,2506,103204674,103204674,0,103204654,103204671,18,20,ok,11.5,37,0,0,,,,
2026-06-09T10:09:02Z,2507,103204691,103204692,1,103204672,103204688,17,19,ok,91.4,37,0,0,,,,
2026-06-09T10:09:09Z,2508,103204709,103204709,0,103204689,103204706,18,20,ok,63.3,37,0,0,,,,
2026-06-09T10:09:17Z,2509,103204727,103204727,0,103204707,103204724,18,20,ok,58.9,37,0,0,,,,
2026-06-09T10:09:25Z,2510,103204744,103204745,1,103204725,103204741,17,19,ok,34.9,37,0,0,,,,
2026-06-09T10:09:33Z,2511,103204762,103204763,1,103204742,103204759,18,20,ok,83.0,37,0,0,,,,
2026-06-09T10:09:42Z,2512,103204780,103204781,1,103204760,103204777,18,20,ok,13.2,672,1,1,ok,669.5,True,0
2026-06-09T10:09:49Z,2513,103204798,103204798,0,103204778,103204795,18,20,ok,12.3,37,0,0,,,,
2026-06-09T10:09:57Z,2514,103204816,103204816,0,103204796,103204813,18,20,ok,13.6,671,1,1,,,,
2026-06-09T10:10:05Z,2515,103204833,103204834,1,103204814,103204830,17,19,ok,17.6,37,0,0,,,,
2026-06-09T10:10:13Z,2516,103204851,103204852,1,103204831,103204848,18,20,ok,27.9,671,1,1,,,,
2026-06-09T10:10:21Z,2517,103204869,103204869,0,103204849,103204866,18,20,ok,51.5,37,0,0,,,,
2026-06-09T10:10:29Z,2518,103204887,103204887,0,103204867,103204884,18,20,ok,17.0,37,0,0,,,,
2026-06-09T10:10:37Z,2519,103204904,103204905,1,103204885,103204901,17,19,ok,9.4,37,0,0,,,,
2026-06-09T10:10:46Z,2520,103204922,103204923,1,103204902,103204919,18,20,ok,12.1,671,1,1,ok,618.5,True,0
2026-06-09T10:10:53Z,2521,103204940,103204940,0,103204920,103204937,18,20,ok,16.3,37,0,0,,,,
2026-06-09T10:11:01Z,2522,103204958,103204958,0,103204938,103204955,18,20,ok,101.8,37,0,0,,,,
2026-06-09T10:11:09Z,2523,103204975,103204976,1,103204956,103204972,17,19,ok,11.0,37,0,0,,,,
2026-06-09T10:11:17Z,2524,103204993,103204993,0,103204973,103204990,18,20,ok,11.2,672,1,1,,,,
2026-06-09T10:11:25Z,2525,103205011,103205011,0,103204991,103205008,18,20,ok,33.2,37,0,0,,,,
2026-06-09T10:11:33Z,2526,103205028,103205029,1,103205009,103205025,17,19,ok,40.1,37,0,0,,,,
2026-06-09T10:11:41Z,2527,103205046,103205047,1,103205026,103205043,18,20,ok,11.7,37,0,0,,,,
2026-06-09T10:11:50Z,2528,103205064,103205065,1,103205044,103205061,18,20,ok,10.6,37,0,0,ok,635.9,True,0
2026-06-09T10:11:57Z,2529,103205082,103205082,0,103205062,103205079,18,20,ok,11.9,671,1,1,,,,
2026-06-09T10:12:05Z,2530,103205100,103205100,0,103205080,103205097,18,20,ok,52.2,37,0,0,,,,
2026-06-09T10:12:13Z,2531,103205117,103205117,0,103205098,103205114,17,19,ok,41.8,672,1,1,,,,
2026-06-09T10:12:21Z,2532,103205135,103205135,0,103205115,103205132,18,20,ok,11.5,1307,2,2,,,,
2026-06-09T10:12:29Z,2533,103205152,103205153,1,103205133,103205149,17,19,ok,26.2,3213,5,5,,,,
2026-06-09T10:12:37Z,2534,103205170,103205171,1,103205150,103205167,18,20,ok,12.8,2578,4,4,,,,
2026-06-09T10:12:45Z,2535,103205188,103205188,0,103205168,103205185,18,20,ok,14.9,9566,15,15,,,,
2026-06-09T10:12:54Z,2536,103205206,103205206,0,103205186,103205203,18,20,ok,14.5,37,0,0,ok,611.8,True,0
2026-06-09T10:13:01Z,2537,103205223,103205224,1,103205204,103205220,17,19,ok,25.1,37,0,0,,,,
2026-06-09T10:13:09Z,2538,103205241,103205242,1,103205221,103205238,18,20,ok,27.7,37,0,0,,,,
2026-06-09T10:13:17Z,2539,103205259,103205259,0,103205239,103205256,18,20,ok,12.3,37,0,0,,,,
2026-06-09T10:13:25Z,2540,103205277,103205277,0,103205257,103205274,18,20,ok,9.1,37,0,0,,,,
2026-06-09T10:13:33Z,2541,103205294,103205295,1,103205275,103205291,17,19,ok,11.3,671,1,1,,,,
2026-06-09T10:13:41Z,2542,103205312,103205313,1,103205292,103205309,18,20,ok,47.2,37,0,0,,,,
2026-06-09T10:13:49Z,2543,103205330,103205330,0,103205310,103205327,18,20,ok,131.2,672,1,1,,,,
2026-06-09T10:13:58Z,2544,103205348,103205348,0,103205328,103205345,18,20,ok,12.0,37,0,0,ok,522.6,True,0
2026-06-09T10:14:05Z,2545,103205365,103205366,1,103205346,103205362,17,19,ok,34.2,37,0,0,,,,
2026-06-09T10:14:13Z,2546,103205383,103205384,1,103205363,103205380,18,20,ok,43.6,671,1,1,,,,
2026-06-09T10:14:21Z,2547,103205401,103205401,0,103205381,103205398,18,20,ok,14.1,37,0,0,,,,
2026-06-09T10:14:29Z,2548,103205419,103205419,0,103205399,103205416,18,20,ok,13.2,670,1,1,,,,
2026-06-09T10:14:37Z,2549,103205436,103205437,1,103205417,103205433,17,19,ok,65.2,672,1,1,,,,
2026-06-09T10:14:45Z,2550,103205454,103205455,1,103205434,103205451,18,20,ok,53.0,37,0,0,,,,
2026-06-09T10:14:53Z,2551,103205472,103205473,1,103205452,103205469,18,20,ok,25.2,671,1,1,,,,
2026-06-09T10:15:02Z,2552,103205490,103205490,0,103205470,103205487,18,20,ok,65.4,37,0,0,ok,634.1,True,0
2026-06-09T10:15:09Z,2553,103205508,103205508,0,103205488,103205505,18,20,ok,23.3,37,0,0,,,,
2026-06-09T10:15:17Z,2554,103205525,103205526,1,103205506,103205522,17,19,ok,12.8,672,1,1,,,,
2026-06-09T10:15:25Z,2555,103205543,103205543,0,103205523,103205540,18,20,ok,14.1,671,1,1,,,,
